song_ids,songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0yYXiRDHlH110mIZcOGNwM,Triple meurtre et suicide raté,Vulgaires Machins,0.473,0.571,0,-5.484,1,0.0437,0.397,0.0,0.288,0.741,117.315,audio_features,0yYXiRDHlH110mIZcOGNwM,spotify:track:0yYXiRDHlH110mIZcOGNwM,https://api.spotify.com/v1/tracks/0yYXiRDHlH110mIZcOGNwM,https://api.spotify.com/v1/audio-analysis/0yYXiRDHlH110mIZcOGNwM,139840,4
7uiBd3cFunipj9hPCauwJc,Comme une brique,Vulgaires Machins,0.388,0.906,0,-5.704,1,0.0553,0.00691,0.0401,0.913,0.515,161.927,audio_features,7uiBd3cFunipj9hPCauwJc,spotify:track:7uiBd3cFunipj9hPCauwJc,https://api.spotify.com/v1/tracks/7uiBd3cFunipj9hPCauwJc,https://api.spotify.com/v1/audio-analysis/7uiBd3cFunipj9hPCauwJc,157760,4
2fOviwN3nhzpXBkwOIxCvS,Not Alone,Dub Trio,0.48,0.654,11,-7.923,0,0.0604,0.00233,0.0157,0.586,0.418,151.623,audio_features,2fOviwN3nhzpXBkwOIxCvS,spotify:track:2fOviwN3nhzpXBkwOIxCvS,https://api.spotify.com/v1/tracks/2fOviwN3nhzpXBkwOIxCvS,https://api.spotify.com/v1/audio-analysis/2fOviwN3nhzpXBkwOIxCvS,306840,4
7wvtiQ3o8ELEmk2NjSSPpX,Obstacle 1,Interpol,0.371,0.941,5,-4.783,1,0.0602,5.21e-05,0.676,0.0732,0.386,120.499,audio_features,7wvtiQ3o8ELEmk2NjSSPpX,spotify:track:7wvtiQ3o8ELEmk2NjSSPpX,https://api.spotify.com/v1/tracks/7wvtiQ3o8ELEmk2NjSSPpX,https://api.spotify.com/v1/audio-analysis/7wvtiQ3o8ELEmk2NjSSPpX,251547,4
6H147Bkvdcxn7ONC99Eq6d,I'm Awake,Intervals,0.392,0.962,9,-4.923,1,0.391,4e-05,0.804,0.361,0.526,157.895,audio_features,6H147Bkvdcxn7ONC99Eq6d,spotify:track:6H147Bkvdcxn7ONC99Eq6d,https://api.spotify.com/v1/tracks/6H147Bkvdcxn7ONC99Eq6d,https://api.spotify.com/v1/audio-analysis/6H147Bkvdcxn7ONC99Eq6d,238504,3
24f864O6EdEjwcFcSJXNXe,You Wouldn't Know,HELLYEAH,0.409,0.916,8,-3.181,1,0.0511,0.000248,0.0113,0.125,0.12,147.171,audio_features,24f864O6EdEjwcFcSJXNXe,spotify:track:24f864O6EdEjwcFcSJXNXe,https://api.spotify.com/v1/tracks/24f864O6EdEjwcFcSJXNXe,https://api.spotify.com/v1/audio-analysis/24f864O6EdEjwcFcSJXNXe,258160,4
1I6H9DDpmtwI5RF8qYgW17,Pressure,Skindred,0.456,0.955,0,-4.366,1,0.208,0.0606,0.0,0.891,0.551,191.615,audio_features,1I6H9DDpmtwI5RF8qYgW17,spotify:track:1I6H9DDpmtwI5RF8qYgW17,https://api.spotify.com/v1/tracks/1I6H9DDpmtwI5RF8qYgW17,https://api.spotify.com/v1/audio-analysis/1I6H9DDpmtwI5RF8qYgW17,208787,4
613QYxW1iLhGMNShwbPKkM,"Love Rollercoaster (From ""Beavis and Butthead Do America"")",The Funky Groove Connection,0.755,0.922,5,-4.753,1,0.0297,0.167,0.002,0.0521,0.655,117.057,audio_features,613QYxW1iLhGMNShwbPKkM,spotify:track:613QYxW1iLhGMNShwbPKkM,https://api.spotify.com/v1/tracks/613QYxW1iLhGMNShwbPKkM,https://api.spotify.com/v1/audio-analysis/613QYxW1iLhGMNShwbPKkM,268000,4
2wn4We8TCkoejQdO3m5irm,Where Are the Birds,Good Tiger,0.449,0.965,4,-5.488,0,0.217,0.000108,0.00139,0.127,0.278,108.13,audio_features,2wn4We8TCkoejQdO3m5irm,spotify:track:2wn4We8TCkoejQdO3m5irm,https://api.spotify.com/v1/tracks/2wn4We8TCkoejQdO3m5irm,https://api.spotify.com/v1/audio-analysis/2wn4We8TCkoejQdO3m5irm,211560,4
0Dgy7vsV6o3cvvWjNfdh7Q,Robot Stop,King Gizzard & The Lizard Wizard,0.465,0.988,9,-5.301,1,0.11,0.00565,0.198,0.86,0.315,97.92,audio_features,0Dgy7vsV6o3cvvWjNfdh7Q,spotify:track:0Dgy7vsV6o3cvvWjNfdh7Q,https://api.spotify.com/v1/tracks/0Dgy7vsV6o3cvvWjNfdh7Q,https://api.spotify.com/v1/audio-analysis/0Dgy7vsV6o3cvvWjNfdh7Q,322171,4
3hvBPI8gIWESuWxe9Fnb8w,Butterfly,Herbie Hancock,0.709,0.529,10,-10.557,0,0.0433,0.0294,0.15,0.127,0.132,99.551,audio_features,3hvBPI8gIWESuWxe9Fnb8w,spotify:track:3hvBPI8gIWESuWxe9Fnb8w,https://api.spotify.com/v1/tracks/3hvBPI8gIWESuWxe9Fnb8w,https://api.spotify.com/v1/audio-analysis/3hvBPI8gIWESuWxe9Fnb8w,370667,4
2g2st70xvu7DYGlfVircnf,Sweet Mountain River,Monster Truck,0.369,0.93,0,-3.664,1,0.0619,0.000126,0.187,0.0486,0.566,157.946,audio_features,2g2st70xvu7DYGlfVircnf,spotify:track:2g2st70xvu7DYGlfVircnf,https://api.spotify.com/v1/tracks/2g2st70xvu7DYGlfVircnf,https://api.spotify.com/v1/audio-analysis/2g2st70xvu7DYGlfVircnf,229946,4
46cDsIi8vmV37cqvmGLwdX,Brother and Sister - Radio Edit,Amorphis,0.473,0.94,0,-4.694,0,0.0651,0.00405,4.57e-05,0.238,0.477,123.763,audio_features,46cDsIi8vmV37cqvmGLwdX,spotify:track:46cDsIi8vmV37cqvmGLwdX,https://api.spotify.com/v1/tracks/46cDsIi8vmV37cqvmGLwdX,https://api.spotify.com/v1/audio-analysis/46cDsIi8vmV37cqvmGLwdX,249376,4
00loxtHXEONblSKY9PUMVB,Dead And Done,Seether,0.419,0.939,9,-4.075,1,0.0656,3.31e-05,0.299,0.327,0.593,154.009,audio_features,00loxtHXEONblSKY9PUMVB,spotify:track:00loxtHXEONblSKY9PUMVB,https://api.spotify.com/v1/tracks/00loxtHXEONblSKY9PUMVB,https://api.spotify.com/v1/audio-analysis/00loxtHXEONblSKY9PUMVB,207093,4
5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,Alien Ant Farm,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,audio_features,5z6xHjCZr7a7AIcy8sPBKy,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/audio-analysis/5z6xHjCZr7a7AIcy8sPBKy,209267,4
3N3mn46tu41qqjT5sSqJ29,Wolf Like Me,Local H,0.231,0.88,1,-5.741,1,0.0561,0.000662,4.32e-06,0.529,0.171,176.617,audio_features,3N3mn46tu41qqjT5sSqJ29,spotify:track:3N3mn46tu41qqjT5sSqJ29,https://api.spotify.com/v1/tracks/3N3mn46tu41qqjT5sSqJ29,https://api.spotify.com/v1/audio-analysis/3N3mn46tu41qqjT5sSqJ29,314080,4
3DjAzhKrzyEKxsSYSoKolW,Ties That Bind,Alter Bridge,0.158,0.976,7,-4.57,0,0.379,0.000317,0.000138,0.318,0.125,78.583,audio_features,3DjAzhKrzyEKxsSYSoKolW,spotify:track:3DjAzhKrzyEKxsSYSoKolW,https://api.spotify.com/v1/tracks/3DjAzhKrzyEKxsSYSoKolW,https://api.spotify.com/v1/audio-analysis/3DjAzhKrzyEKxsSYSoKolW,199480,4
5O7M9Ef0F5orV3UNJ4URNx,Conditions Of My Parole,Puscifer,0.558,0.835,4,-4.642,0,0.0576,0.0063,0.00415,0.116,0.591,146.581,audio_features,5O7M9Ef0F5orV3UNJ4URNx,spotify:track:5O7M9Ef0F5orV3UNJ4URNx,https://api.spotify.com/v1/tracks/5O7M9Ef0F5orV3UNJ4URNx,https://api.spotify.com/v1/audio-analysis/5O7M9Ef0F5orV3UNJ4URNx,174160,4
2l7GqUj1mBAEYB8aokoWJf,Ten Speed (Of God's Blood & Burial),Coheed and Cambria,0.481,0.982,8,-4.865,0,0.193,0.00682,0.0,0.157,0.611,156.942,audio_features,2l7GqUj1mBAEYB8aokoWJf,spotify:track:2l7GqUj1mBAEYB8aokoWJf,https://api.spotify.com/v1/tracks/2l7GqUj1mBAEYB8aokoWJf,https://api.spotify.com/v1/audio-analysis/2l7GqUj1mBAEYB8aokoWJf,226680,4
1UBqvQDlcfRL0BaknLvn1J,From out of Nowhere,Faith No More,0.276,0.989,0,-5.37,0,0.077,0.00102,0.006,0.264,0.0862,161.183,audio_features,1UBqvQDlcfRL0BaknLvn1J,spotify:track:1UBqvQDlcfRL0BaknLvn1J,https://api.spotify.com/v1/tracks/1UBqvQDlcfRL0BaknLvn1J,https://api.spotify.com/v1/audio-analysis/1UBqvQDlcfRL0BaknLvn1J,201133,4
148HcRZ8x8fllirUpR9UDC,Gimme Shelter,Puddle Of Mudd,0.502,0.898,1,-4.086,0,0.0431,0.00482,0.0219,0.146,0.456,120.015,audio_features,148HcRZ8x8fllirUpR9UDC,spotify:track:148HcRZ8x8fllirUpR9UDC,https://api.spotify.com/v1/tracks/148HcRZ8x8fllirUpR9UDC,https://api.spotify.com/v1/audio-analysis/148HcRZ8x8fllirUpR9UDC,305827,4
2cVphsi72OjF7s0rtt2z5e,Demon Cleaner,Kyuss,0.516,0.824,10,-10.027,0,0.0363,0.0695,0.753,0.221,0.882,102.044,audio_features,2cVphsi72OjF7s0rtt2z5e,spotify:track:2cVphsi72OjF7s0rtt2z5e,https://api.spotify.com/v1/tracks/2cVphsi72OjF7s0rtt2z5e,https://api.spotify.com/v1/audio-analysis/2cVphsi72OjF7s0rtt2z5e,311907,4
16c4DNDMO2MKAVPw0tDhA2,City Hall,Qarnaval,0.794,0.474,5,-11.198,1,0.0349,0.642,0.0711,0.106,0.529,119.977,audio_features,16c4DNDMO2MKAVPw0tDhA2,spotify:track:16c4DNDMO2MKAVPw0tDhA2,https://api.spotify.com/v1/tracks/16c4DNDMO2MKAVPw0tDhA2,https://api.spotify.com/v1/audio-analysis/16c4DNDMO2MKAVPw0tDhA2,218200,4
2GJ8aSnidsI7oMHuG6idE2,Stormy Weather,Kings of Leon,0.5,0.814,2,-5.47,1,0.0409,0.022,0.77,0.0677,0.465,125.441,audio_features,2GJ8aSnidsI7oMHuG6idE2,spotify:track:2GJ8aSnidsI7oMHuG6idE2,https://api.spotify.com/v1/tracks/2GJ8aSnidsI7oMHuG6idE2,https://api.spotify.com/v1/audio-analysis/2GJ8aSnidsI7oMHuG6idE2,222267,4
7o2q3iTG8oYtv66kkJCYeo,I'm On Fire,Shakey Graves,0.938,0.407,3,-8.786,0,0.0943,0.638,0.524,0.0914,0.874,120.475,audio_features,7o2q3iTG8oYtv66kkJCYeo,spotify:track:7o2q3iTG8oYtv66kkJCYeo,https://api.spotify.com/v1/tracks/7o2q3iTG8oYtv66kkJCYeo,https://api.spotify.com/v1/audio-analysis/7o2q3iTG8oYtv66kkJCYeo,145737,4
3ETXnM29Ydew7yeqrdvfiu,You Saw Me Comin',Tom Petty,0.59,0.592,7,-6.977,1,0.0319,0.0195,0.00158,0.126,0.188,123.501,audio_features,3ETXnM29Ydew7yeqrdvfiu,spotify:track:3ETXnM29Ydew7yeqrdvfiu,https://api.spotify.com/v1/tracks/3ETXnM29Ydew7yeqrdvfiu,https://api.spotify.com/v1/audio-analysis/3ETXnM29Ydew7yeqrdvfiu,275480,4
3qebp3gdFteTRN69PZ9zHu,The Wrong Place,Hooverphonic,0.491,0.728,5,-4.482,1,0.0428,0.0479,1.38e-06,0.16,0.246,80.239,audio_features,3qebp3gdFteTRN69PZ9zHu,spotify:track:3qebp3gdFteTRN69PZ9zHu,https://api.spotify.com/v1/tracks/3qebp3gdFteTRN69PZ9zHu,https://api.spotify.com/v1/audio-analysis/3qebp3gdFteTRN69PZ9zHu,176507,4
3imV0hhAWp4YQGP9gdm8xe,Born For One Thing,Gojira,0.215,0.971,9,-4.897,1,0.0761,3.67e-05,0.624,0.308,0.376,145.913,audio_features,3imV0hhAWp4YQGP9gdm8xe,spotify:track:3imV0hhAWp4YQGP9gdm8xe,https://api.spotify.com/v1/tracks/3imV0hhAWp4YQGP9gdm8xe,https://api.spotify.com/v1/audio-analysis/3imV0hhAWp4YQGP9gdm8xe,260742,4
5Nodfi0wQT9QANl0KlAo7B,Black Star,Carcass,0.348,0.923,4,-3.543,1,0.0623,3.26e-05,0.0862,0.183,0.391,106.152,audio_features,5Nodfi0wQT9QANl0KlAo7B,spotify:track:5Nodfi0wQT9QANl0KlAo7B,https://api.spotify.com/v1/tracks/5Nodfi0wQT9QANl0KlAo7B,https://api.spotify.com/v1/audio-analysis/5Nodfi0wQT9QANl0KlAo7B,208600,4
7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,audio_features,7txxAtOMwLLnQTpKeBL6bp,spotify:track:7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/tracks/7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/audio-analysis/7txxAtOMwLLnQTpKeBL6bp,204867,4
1NbJFhkVdD47YZ2IojKkJi,More Human Than Human,White Zombie,0.673,0.911,1,-6.725,1,0.0707,0.000367,0.628,0.101,0.54,101.467,audio_features,1NbJFhkVdD47YZ2IojKkJi,spotify:track:1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/tracks/1NbJFhkVdD47YZ2IojKkJi,https://api.spotify.com/v1/audio-analysis/1NbJFhkVdD47YZ2IojKkJi,268760,4
6sD2mCUjmi0S3PTKxdW1Lc,Long Way Back From Hell,Danzig,0.362,0.735,4,-10.156,1,0.0412,0.000606,0.00213,0.582,0.236,172.764,audio_features,6sD2mCUjmi0S3PTKxdW1Lc,spotify:track:6sD2mCUjmi0S3PTKxdW1Lc,https://api.spotify.com/v1/tracks/6sD2mCUjmi0S3PTKxdW1Lc,https://api.spotify.com/v1/audio-analysis/6sD2mCUjmi0S3PTKxdW1Lc,263400,4
5gp7nuCjOwI79WfO65di78,Cars - Remix,Fear Factory,0.669,0.819,11,-4.948,0,0.0748,0.0057,1.57e-05,0.149,0.539,127.984,audio_features,5gp7nuCjOwI79WfO65di78,spotify:track:5gp7nuCjOwI79WfO65di78,https://api.spotify.com/v1/tracks/5gp7nuCjOwI79WfO65di78,https://api.spotify.com/v1/audio-analysis/5gp7nuCjOwI79WfO65di78,218333,4
4AHe46XPJyR6wt4jngb75M,Old Heart Falls,Katatonia,0.285,0.533,5,-7.657,0,0.0319,0.00495,0.0364,0.107,0.197,140.069,audio_features,4AHe46XPJyR6wt4jngb75M,spotify:track:4AHe46XPJyR6wt4jngb75M,https://api.spotify.com/v1/tracks/4AHe46XPJyR6wt4jngb75M,https://api.spotify.com/v1/audio-analysis/4AHe46XPJyR6wt4jngb75M,262507,4
68Wj3g73FAl8Q22q9vO6Fw,If It Ain't Ruff,N.W.A.,0.948,0.605,11,-8.423,0,0.244,0.0233,0.0,0.0886,0.854,100.043,audio_features,68Wj3g73FAl8Q22q9vO6Fw,spotify:track:68Wj3g73FAl8Q22q9vO6Fw,https://api.spotify.com/v1/tracks/68Wj3g73FAl8Q22q9vO6Fw,https://api.spotify.com/v1/audio-analysis/68Wj3g73FAl8Q22q9vO6Fw,214334,4
3vQir0wkIdLGq3Lc4V6J2y,Chin Check,N.W.A.,0.906,0.775,2,-5.775,1,0.268,0.0831,2.74e-05,0.15,0.838,100.054,audio_features,3vQir0wkIdLGq3Lc4V6J2y,spotify:track:3vQir0wkIdLGq3Lc4V6J2y,https://api.spotify.com/v1/tracks/3vQir0wkIdLGq3Lc4V6J2y,https://api.spotify.com/v1/audio-analysis/3vQir0wkIdLGq3Lc4V6J2y,221373,4
53BZ6XygAoubR5DU5w38Vq,Real Muthaphuckkin' G's,Eazy-E,0.724,0.853,11,-3.895,0,0.283,0.0164,0.0,0.65,0.775,170.51,audio_features,53BZ6XygAoubR5DU5w38Vq,spotify:track:53BZ6XygAoubR5DU5w38Vq,https://api.spotify.com/v1/tracks/53BZ6XygAoubR5DU5w38Vq,https://api.spotify.com/v1/audio-analysis/53BZ6XygAoubR5DU5w38Vq,332733,4
0SaEmR2rdtfsZawPjMYkWg,Put Your Money on Me,Arcade Fire,0.604,0.768,7,-6.484,1,0.0308,0.541,0.0201,0.752,0.645,123.067,audio_features,0SaEmR2rdtfsZawPjMYkWg,spotify:track:0SaEmR2rdtfsZawPjMYkWg,https://api.spotify.com/v1/tracks/0SaEmR2rdtfsZawPjMYkWg,https://api.spotify.com/v1/audio-analysis/0SaEmR2rdtfsZawPjMYkWg,353240,4
1aDLUzCyYpRXgrjwUWzV2X,Lazy Eye,Silversun Pickups,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,audio_features,1aDLUzCyYpRXgrjwUWzV2X,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/tracks/1aDLUzCyYpRXgrjwUWzV2X,https://api.spotify.com/v1/audio-analysis/1aDLUzCyYpRXgrjwUWzV2X,354360,4
1XY5LQHkeQGG1HXxTroVUd,Outrage! Is Now,Death From Above 1979,0.53,0.664,7,-5.963,1,0.0346,6.63e-05,0.00961,0.553,0.18,129.979,audio_features,1XY5LQHkeQGG1HXxTroVUd,spotify:track:1XY5LQHkeQGG1HXxTroVUd,https://api.spotify.com/v1/tracks/1XY5LQHkeQGG1HXxTroVUd,https://api.spotify.com/v1/audio-analysis/1XY5LQHkeQGG1HXxTroVUd,212999,4
4Wvr1YaxNsCujq77dKujys,Believe,The Bravery,0.385,0.949,8,-3.369,1,0.0459,0.00501,2.13e-06,0.113,0.517,166.137,audio_features,4Wvr1YaxNsCujq77dKujys,spotify:track:4Wvr1YaxNsCujq77dKujys,https://api.spotify.com/v1/tracks/4Wvr1YaxNsCujq77dKujys,https://api.spotify.com/v1/audio-analysis/4Wvr1YaxNsCujq77dKujys,226347,4
5hfvACBUi6ZFJKm7yHMX78,hometown,cleopatrick,0.315,0.826,7,-4.314,0,0.0636,0.00064,0.000687,0.0703,0.359,139.161,audio_features,5hfvACBUi6ZFJKm7yHMX78,spotify:track:5hfvACBUi6ZFJKm7yHMX78,https://api.spotify.com/v1/tracks/5hfvACBUi6ZFJKm7yHMX78,https://api.spotify.com/v1/audio-analysis/5hfvACBUi6ZFJKm7yHMX78,256072,4
203c3jfQ4JZn1BBfXG84I4,An Honest Mistake,The Bravery,0.46,0.889,2,-4.281,0,0.0294,3.21e-06,0.645,0.121,0.639,140.038,audio_features,203c3jfQ4JZn1BBfXG84I4,spotify:track:203c3jfQ4JZn1BBfXG84I4,https://api.spotify.com/v1/tracks/203c3jfQ4JZn1BBfXG84I4,https://api.spotify.com/v1/audio-analysis/203c3jfQ4JZn1BBfXG84I4,219707,4
0Y1FLqg7c4YFCKP2F6HXsG,It's Getting Boring By The Sea,Blood Red Shoes,0.476,0.978,11,-3.018,0,0.172,0.0273,0.0,0.166,0.137,151.963,audio_features,0Y1FLqg7c4YFCKP2F6HXsG,spotify:track:0Y1FLqg7c4YFCKP2F6HXsG,https://api.spotify.com/v1/tracks/0Y1FLqg7c4YFCKP2F6HXsG,https://api.spotify.com/v1/audio-analysis/0Y1FLqg7c4YFCKP2F6HXsG,176160,4
03wKMRNYVvw6s9nm4I4jUS,Wolf Like Me,TV On The Radio,0.363,0.787,7,-5.071,1,0.0429,0.00176,0.00445,0.531,0.202,175.919,audio_features,03wKMRNYVvw6s9nm4I4jUS,spotify:track:03wKMRNYVvw6s9nm4I4jUS,https://api.spotify.com/v1/tracks/03wKMRNYVvw6s9nm4I4jUS,https://api.spotify.com/v1/audio-analysis/03wKMRNYVvw6s9nm4I4jUS,279293,4
6cq70x9O5M5x4j3O38Zvw6,All I C Is U & Me,Death From Above 1979,0.482,0.941,10,-5.067,0,0.0528,0.00186,0.00429,0.547,0.698,180.052,audio_features,6cq70x9O5M5x4j3O38Zvw6,spotify:track:6cq70x9O5M5x4j3O38Zvw6,https://api.spotify.com/v1/tracks/6cq70x9O5M5x4j3O38Zvw6,https://api.spotify.com/v1/audio-analysis/6cq70x9O5M5x4j3O38Zvw6,180719,4
2akjLHnHjDGsgqxuf48VYs,The Bay,Metronomy,0.803,0.47,6,-7.232,0,0.0387,0.587,0.091,0.0723,0.887,121.226,audio_features,2akjLHnHjDGsgqxuf48VYs,spotify:track:2akjLHnHjDGsgqxuf48VYs,https://api.spotify.com/v1/tracks/2akjLHnHjDGsgqxuf48VYs,https://api.spotify.com/v1/audio-analysis/2akjLHnHjDGsgqxuf48VYs,290173,4
1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,DMX,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,audio_features,1zzxoZVylsna2BQB65Ppcb,spotify:track:1zzxoZVylsna2BQB65Ppcb,https://api.spotify.com/v1/tracks/1zzxoZVylsna2BQB65Ppcb,https://api.spotify.com/v1/audio-analysis/1zzxoZVylsna2BQB65Ppcb,217587,4
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,DMX,0.537,0.948,8,-3.063,1,0.355,0.151,0.0,0.356,0.792,186.151,audio_features,6RUpJeXT6U4SPEafnr9Wr7,spotify:track:6RUpJeXT6U4SPEafnr9Wr7,https://api.spotify.com/v1/tracks/6RUpJeXT6U4SPEafnr9Wr7,https://api.spotify.com/v1/audio-analysis/6RUpJeXT6U4SPEafnr9Wr7,286267,4
0LWkaEyQRkF0XAms8Bg1fC,Party Up,DMX,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,audio_features,0LWkaEyQRkF0XAms8Bg1fC,spotify:track:0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/tracks/0LWkaEyQRkF0XAms8Bg1fC,https://api.spotify.com/v1/audio-analysis/0LWkaEyQRkF0XAms8Bg1fC,268867,4
1BKT2I9x4RGKaKqW4up34s,Ruff Ryders' Anthem,DMX,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,audio_features,1BKT2I9x4RGKaKqW4up34s,spotify:track:1BKT2I9x4RGKaKqW4up34s,https://api.spotify.com/v1/tracks/1BKT2I9x4RGKaKqW4up34s,https://api.spotify.com/v1/audio-analysis/1BKT2I9x4RGKaKqW4up34s,214440,4
1eduDdsjMO7Or4EXnMf2iS,How Do You Want It,2Pac,0.763,0.84,8,-3.704,1,0.0929,0.0346,0.0,0.0601,0.748,92.477,audio_features,1eduDdsjMO7Or4EXnMf2iS,spotify:track:1eduDdsjMO7Or4EXnMf2iS,https://api.spotify.com/v1/tracks/1eduDdsjMO7Or4EXnMf2iS,https://api.spotify.com/v1/audio-analysis/1eduDdsjMO7Or4EXnMf2iS,287547,4
4ak1iMeCvZwWHn0QLybQQG,Movin' On,Memphis Slim & Matt Murphy,0.41,0.739,7,-11.227,1,0.0362,0.364,0.569,0.976,0.874,100.798,audio_features,4ak1iMeCvZwWHn0QLybQQG,spotify:track:4ak1iMeCvZwWHn0QLybQQG,https://api.spotify.com/v1/tracks/4ak1iMeCvZwWHn0QLybQQG,https://api.spotify.com/v1/audio-analysis/4ak1iMeCvZwWHn0QLybQQG,237867,4
7tZrb6r2dv2C4747jOh0Bj,Wish Me Well,Memphis Slim & Matt Murphy,0.642,0.66,0,-12.093,1,0.0594,0.497,0.0454,0.976,0.84,114.757,audio_features,7tZrb6r2dv2C4747jOh0Bj,spotify:track:7tZrb6r2dv2C4747jOh0Bj,https://api.spotify.com/v1/tracks/7tZrb6r2dv2C4747jOh0Bj,https://api.spotify.com/v1/audio-analysis/7tZrb6r2dv2C4747jOh0Bj,245893,4
3EQd6zThQCi3hQBAEVitYD,The Getaway,Fenton Robinson,0.597,0.479,8,-9.851,0,0.065,0.693,0.000267,0.116,0.908,92.25,audio_features,3EQd6zThQCi3hQBAEVitYD,spotify:track:3EQd6zThQCi3hQBAEVitYD,https://api.spotify.com/v1/tracks/3EQd6zThQCi3hQBAEVitYD,https://api.spotify.com/v1/audio-analysis/3EQd6zThQCi3hQBAEVitYD,201640,4
1ZbuDt1StCJMB68xc4Ec9A,Crying For My Baby,Son Seals,0.417,0.872,0,-8.209,1,0.0713,0.0122,8.25e-05,0.974,0.672,153.289,audio_features,1ZbuDt1StCJMB68xc4Ec9A,spotify:track:1ZbuDt1StCJMB68xc4Ec9A,https://api.spotify.com/v1/tracks/1ZbuDt1StCJMB68xc4Ec9A,https://api.spotify.com/v1/audio-analysis/1ZbuDt1StCJMB68xc4Ec9A,281667,4
6Xzp22uuy0AyNcSThvLgd6,The City - Remastered,Necro,0.813,0.861,10,-2.663,0,0.242,0.00884,0.0,0.124,0.355,106.701,audio_features,6Xzp22uuy0AyNcSThvLgd6,spotify:track:6Xzp22uuy0AyNcSThvLgd6,https://api.spotify.com/v1/tracks/6Xzp22uuy0AyNcSThvLgd6,https://api.spotify.com/v1/audio-analysis/6Xzp22uuy0AyNcSThvLgd6,167834,4
3lGBvPUgO7MJltUnBlOpe9,Mass Appeal,Gang Starr,0.808,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12,audio_features,3lGBvPUgO7MJltUnBlOpe9,spotify:track:3lGBvPUgO7MJltUnBlOpe9,https://api.spotify.com/v1/tracks/3lGBvPUgO7MJltUnBlOpe9,https://api.spotify.com/v1/audio-analysis/3lGBvPUgO7MJltUnBlOpe9,221027,4
5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered,Beastie Boys,0.734,0.864,2,-6.119,1,0.303,0.022,9.85e-06,0.246,0.47,105.932,audio_features,5fpizYGbi5IQoEraj6FP0R,spotify:track:5fpizYGbi5IQoEraj6FP0R,https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R,https://api.spotify.com/v1/audio-analysis/5fpizYGbi5IQoEraj6FP0R,231493,4
0qcjuYtMWhBjXg0Xwt5SzS,Just Lose It,Eminem,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,audio_features,0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS,https://api.spotify.com/v1/audio-analysis/0qcjuYtMWhBjXg0Xwt5SzS,248680,4
3UmaczJpikHgJFyBTAJVoz,Stan,Eminem,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4
1Ww0e5uYMdK3ChNBCw7P33,Scapegoat,Atmosphere,0.592,0.735,1,-9.582,1,0.36,0.16,0.0,0.518,0.625,78.563,audio_features,1Ww0e5uYMdK3ChNBCw7P33,spotify:track:1Ww0e5uYMdK3ChNBCw7P33,https://api.spotify.com/v1/tracks/1Ww0e5uYMdK3ChNBCw7P33,https://api.spotify.com/v1/audio-analysis/1Ww0e5uYMdK3ChNBCw7P33,232693,5
